IN,India,IN21,Odisha,16705,Dhimar,1,hin,Hindi,5,Hinduism,p16705.jpg,Y,197650,197650,,,40,,
IN,India,IN21,Odisha,16709,"Dhobi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16709.jpg,Y,649150,647470,,1490,750,,
IN,India,IN21,Odisha,16719,Didayi,1,gaq,Gata',5,Hinduism,,N,12370,12180,10,,60,,20
IN,India,IN21,Odisha,16731,Dolapati,1,ory,Odia,5,Hinduism,,Y,8630,8630,,,,,
IN,India,IN21,Odisha,16733,Doluva,1,ory,Odia,5,Hinduism,,Y,13160,13160,,,,,
IN,India,IN21,Odisha,16734,"Dom (Hindu traditions)",1,ory,Odia,5,Hinduism,p16734.jpg,N,841930,837780,,440,4640,10,
IN,India,IN21,Odisha,21717,"Dom Murdafarash",1,ory,Odia,5,Hinduism,,Y,132560,132560,,,,,
IN,India,IN21,Odisha,16741,Dora,1,ory,Odia,5,Hinduism,,Y,10300,10300,,,,,
IN,India,IN21,Odisha,16749,Dudekula,1,tel,Telugu,6,Islam,p16749.jpg,Y,440,,440,,,,
IN,India,IN21,Odisha,16751,Dulia,1,ben,Bengali,5,Hinduism,,Y,4040,4040,,,,,
IN,India,IN21,Odisha,16753,Dura,1,ory,Odia,5,Hinduism,p16753.jpg,N,1260,1080,,180,,,
IN,India,IN21,Odisha,16754,Durgamurgi,1,kan,Kannada,5,Hinduism,,Y,60,60,,,,,
IN,India,IN21,Odisha,16742,"Dusadh (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16742.jpg,Y,2290,2290,,,,,
IN,India,IN21,Odisha,16762,Faqir,1,urd,Urdu,6,Islam,p16762.jpg,Y,420,,420,,,,
IN,India,IN21,Odisha,16769,Gadaba,1,tel,Telugu,5,Hinduism,p16769.jpg,N,101900,99710,130,,1930,20,70
IN,India,IN21,Odisha,16768,"Gadaria (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16768.jpg,Y,4660,4660,,,,,
IN,India,IN21,Odisha,16781,Gamit,2,gbl,Gamit,5,Hinduism,p16781.jpg,N,30,30,,,,,
IN,India,IN21,Odisha,16782,Gammalla,1,ory,Odia,5,Hinduism,,Y,2600,2600,,,,,
IN,India,IN21,Odisha,19082,Ganda,1,ory,Odia,5,Hinduism,p19082.jpg,N,784260,774730,,400,7860,10,
IN,India,IN21,Odisha,16837,Gandhmali,1,ory,Odia,5,Hinduism,,Y,15160,15160,,,,,
IN,India,IN21,Odisha,19045,"Gandia Odisha",1,kff,Koya,5,Hinduism,p19045.jpg,N,4140,4050,,,90,,
IN,India,IN21,Odisha,16812,Gandla,1,tel,Telugu,5,Hinduism,p16812.jpg,Y,18090,18090,,,,,
IN,India,IN21,Odisha,16794,"Garoda (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p16794.jpg,Y,270,270,,,,,
IN,India,IN21,Odisha,16800,Gauda,1,ory,Odia,5,Hinduism,p16800.jpg,Y,1841600,1839900,,,2000,,
IN,India,IN21,Odisha,16889,Gavara,1,mal,Malayalam,5,Hinduism,p16889.jpg,Y,550,550,,,,,
IN,India,IN21,Odisha,16802,Gayinta,1,ory,Odia,5,Hinduism,,Y,2460,2460,,,,,
IN,India,IN21,Odisha,16788,Ghantarghada,1,ory,Odia,5,Hinduism,,N,8660,8620,,,40,,
IN,India,IN21,Odisha,16823,"Ghasiya (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16823.jpg,N,136240,135160,,40,880,20,
IN,India,IN21,Odisha,16828,"Ghosi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16828.jpg,Y,153050,152860,,,190,,
IN,India,IN21,Odisha,16830,Ghusuria,1,hin,Hindi,5,Hinduism,,Y,9730,9730,,,,,
IN,India,IN21,Odisha,16842,Goanese,3,gom,"Konkani, Goan",1,Christianity,p16842.jpg,N,240,,,,240,,
IN,India,IN21,Odisha,16843,Godagali,1,ory,Odia,5,Hinduism,,Y,10,10,,,,,
IN,India,IN21,Odisha,16844,Godari,1,tel,Telugu,5,Hinduism,p16844.jpg,Y,80,80,,,,,
IN,India,IN21,Odisha,16848,Godiya,1,ory,Odia,5,Hinduism,,Y,14340,14340,,,,,
IN,India,IN21,Odisha,16849,Godra,1,ory,Odia,5,Hinduism,,Y,3960,3960,,,,,
IN,India,IN21,Odisha,16851,Gokha,1,ory,Odia,5,Hinduism,p16851.jpg,N,253380,252580,,20,750,,
IN,India,IN21,Odisha,16852,Golla,1,ory,Odia,5,Hinduism,p16852.jpg,Y,162560,162560,,,,,
IN,India,IN21,Odisha,21027,"Gond Dorla",1,ory,Odia,5,Hinduism,,N,104080,104050,30,,20,,100
IN,India,IN21,Odisha,21029,"Gond Jhare",1,gno,"Gondi, Northern",5,Hinduism,,Y,19930,19910,10,,10,,10
IN,India,IN21,Odisha,21033,"Gond Muria",1,hin,Hindi,5,Hinduism,p21033.jpg,N,2090,2070,,,20,,
IN,India,IN21,Odisha,21036,"Gond Rajgond",1,gno,"Gondi, Northern",5,Hinduism,p21036.jpg,N,257680,257090,90,10,330,,220
IN,India,IN21,Odisha,16855,"Gond unspecified",1,hin,Hindi,5,Hinduism,p16855.jpg,N,894690,886640,820,120,6770,100,990
IN,India,IN21,Odisha,16858,Gontara,1,ory,Odia,5,Hinduism,,Y,1280,1280,,,,,
IN,India,IN21,Odisha,16859,Gopal,1,guj,Gujarati,5,Hinduism,,Y,1680,1680,,,,,
IN,India,IN21,Odisha,16860,Gorait,1,ben,Bengali,5,Hinduism,p16860.jpg,N,530,530,,,,,
IN,India,IN21,Odisha,16862,"Gosain unspecified",1,hin,Hindi,5,Hinduism,p16862.jpg,Y,14180,14180,,,,,
IN,India,IN21,Odisha,16863,"Gosangi (Hindu traditions)",1,tel,Telugu,5,Hinduism,p16863.jpg,Y,1940,1940,,,,,
IN,India,IN21,Odisha,16878,"Gujar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16878.jpg,Y,21930,21930,,,,,
IN,India,IN21,Odisha,18078,"Gujar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,20,,,,,20,
IN,India,IN21,Odisha,16882,Guna,1,ory,Odia,5,Hinduism,,Y,2340,2340,,,,,
IN,India,IN21,Odisha,16886,Guria,1,ory,Odia,5,Hinduism,p16886.jpg,Y,852750,852050,,,610,,
IN,India,IN21,Odisha,12027,Hadi,1,ben,Bengali,5,Hinduism,p12027.jpg,N,272810,270780,,420,1500,10,
IN,India,IN21,Odisha,19655,Hajam,1,urd,Urdu,6,Islam,p19655.jpg,Y,13900,,13900,,,,
IN,India,IN21,Odisha,16903,"Halalkhor (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16903.jpg,Y,90,90,,,,,
IN,India,IN21,Odisha,16901,Halba,1,mar,Marathi,5,Hinduism,p16901.jpg,N,23480,23060,,,380,,50
IN,India,IN21,Odisha,16905,"Halwai (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16905.jpg,Y,6530,6530,,,,,
IN,India,IN21,Odisha,12051,"Han Chinese, Mandarin",2,cmn,"Chinese, Mandarin",2,Buddhism,p12051.jpg,N,20,,,20,,,
IN,India,IN21,Odisha,16430,Hatkar,1,mar,Marathi,5,Hinduism,p16430.jpg,Y,8100,8100,,,,,
IN,India,IN21,Odisha,16927,Hira,1,asm,Assamese,5,Hinduism,p16927.jpg,Y,100,100,,,,,
IN,India,IN21,Odisha,16944,Ho,1,hoc,Ho,9,Unknown,p16944.jpg,N,95690,68420,100,40,3010,,24050
IN,India,IN21,Odisha,16947,Holar,1,mar,Marathi,5,Hinduism,p16947.jpg,N,33390,32440,30,,590,10,300
IN,India,IN21,Odisha,16965,Ilavan,1,mal,Malayalam,5,Hinduism,p16965.jpg,Y,1100,1100,,,,,
IN,India,IN21,Odisha,16975,Jaggali,1,tel,Telugu,5,Hinduism,,N,7010,6910,,50,60,,
IN,India,IN21,Odisha,16980,Jambuvulu,1,tel,Telugu,5,Hinduism,,Y,40,40,,,,,
IN,India,IN21,Odisha,16987,Janna,1,ory,Odia,5,Hinduism,,Y,2070,2070,,,,,
IN,India,IN21,Odisha,16989,Janughanta,1,ory,Odia,5,Hinduism,,Y,2040,2040,,,,,
IN,India,IN21,Odisha,12329,"Jat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p12329.jpg,Y,1310,1310,,,,,
IN,India,IN21,Odisha,17571,"Jat (Muslim traditions)",1,urd,Urdu,6,Islam,p17571.jpg,Y,490,,490,,,,
IN,India,IN21,Odisha,18777,"Jat (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18777.jpg,Y,11580,,,,,11580,
IN,India,IN21,Odisha,16997,Jatapu,1,tel,Telugu,5,Hinduism,,N,17660,17560,20,,50,,20
IN,India,IN21,Odisha,17007,"Jhalo Malo",1,ben,Bengali,5,Hinduism,p17007.jpg,N,23370,23080,,150,130,,
IN,India,IN21,Odisha,18122,"Jhinwar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18122.jpg,Y,230,,,,,230,
IN,India,IN21,Odisha,17013,Jingar,1,rwr,"Marwari (India)",5,Hinduism,p17013.jpg,Y,20,20,,,,,
IN,India,IN21,Odisha,17019,"Jogi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17019.jpg,Y,62900,62900,,,,,
IN,India,IN21,Odisha,17020,Jogula,1,ory,Odia,5,Hinduism,,Y,1730,1730,,,,,
IN,India,IN21,Odisha,17029,Juang,1,ory,Odia,5,Hinduism,,N,55850,55580,40,,70,,140
IN,India,IN21,Odisha,17030,Julaha,1,hin,Hindi,5,Hinduism,p17030.jpg,Y,50,50,,,,,
IN,India,IN21,Odisha,17031,Kabadi,1,hin,Hindi,5,Hinduism,,Y,250,250,,,,,
IN,India,IN21,Odisha,21144,Kabirpanthi,1,pan,"Punjabi, Eastern",8,"Other / Small",p21144.jpg,Y,360,,,,,360,
IN,India,IN21,Odisha,17036,"Kachera (Hindu traditions)",1,ory,Odia,5,Hinduism,p17036.jpg,Y,37290,37290,,,,,
IN,India,IN21,Odisha,17035,"Kachhi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17035.jpg,Y,3800,3800,,,,,
IN,India,IN21,Odisha,17127,"Kachhia (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p17127.jpg,Y,580,580,,,,,
IN,India,IN21,Odisha,17041,Kadar,1,hin,Hindi,5,Hinduism,,Y,1260,1260,,,,,
IN,India,IN21,Odisha,17170,Kahalia,1,ory,Odia,5,Hinduism,,Y,8010,8010,,,,,
IN,India,IN21,Odisha,17044,"Kahar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17044.jpg,Y,14030,14030,,,,,
IN,India,IN21,Odisha,20687,"Kahar Kamkar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20687.jpg,Y,600,600,,,,,
IN,India,IN21,Odisha,21146,"Kaibartta Jalia",1,ben,Bengali,5,Hinduism,p21146.jpg,Y,15500,15500,,,,,
IN,India,IN21,Odisha,17016,"Kaibartta unspecified",1,ben,Bengali,5,Hinduism,p17016.jpg,Y,120340,120340,,,,,
IN,India,IN21,Odisha,17047,Kaikadi,1,kan,Kannada,5,Hinduism,p17047.jpg,Y,490,490,,,,,
IN,India,IN21,Odisha,17199,Kaikolan,1,tam,Tamil,5,Hinduism,p17199.jpg,N,50,50,,,,,
IN,India,IN21,Odisha,17053,Kalagara,1,ory,Odia,5,Hinduism,,Y,4580,4580,,,,,
IN,India,IN21,Odisha,17204,"Kalal (Hindu traditions)",1,tel,Telugu,5,Hinduism,p17204.jpg,Y,4140,4140,,,,,
IN,India,IN21,Odisha,21147,"Kalal Idiga",1,tel,Telugu,5,Hinduism,p21147.jpg,Y,1670,1670,,,,,
IN,India,IN21,Odisha,17055,Kalingi,1,ory,Odia,5,Hinduism,p17055.jpg,N,293230,293230,,,,,
IN,India,IN21,Odisha,17060,Kalu,1,ben,Bengali,6,Islam,p17060.jpg,Y,2530,,2530,,,,
IN,India,IN21,Odisha,17061,"Kalwar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17061.jpg,Y,18690,18690,,,,,
IN,India,IN21,Odisha,21148,"Kalwar Iraqi (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,440,440,,,,,
IN,India,IN21,Odisha,21766,"Kalwar Sunri",1,hin,Hindi,5,Hinduism,,Y,3770,3770,,,,,
IN,India,IN21,Odisha,17066,Kamar,1,keq,Kamar,5,Hinduism,p17066.jpg,Y,80,80,,,,,
IN,India,IN21,Odisha,17073,Kamathi,1,tel,Telugu,5,Hinduism,,Y,360,360,,,,,
IN,India,IN21,Odisha,17068,Kambo,1,ory,Odia,5,Hinduism,,Y,58210,58210,,,,,
IN,India,IN21,Odisha,17067,"Kamboh (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17067.jpg,Y,130,130,,,,,
IN,India,IN21,Odisha,18124,"Kamboh (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18124.jpg,Y,330,,,,,330,
IN,India,IN21,Odisha,17214,Kammara,1,tel,Telugu,5,Hinduism,,N,48420,48020,,,360,,
IN,India,IN21,Odisha,17072,Kamsala,1,ory,Odia,5,Hinduism,,Y,34280,34280,,,,,
IN,India,IN21,Odisha,17076,Kanakkan,1,mal,Malayalam,5,Hinduism,,Y,110,110,,,,,
IN,India,IN21,Odisha,17141,"Kandha Gauda",1,ory,Odia,5,Hinduism,p17141.jpg,N,31330,30850,10,,250,,160
IN,India,IN21,Odisha,17219,Kandra,1,ory,Odia,5,Hinduism,,N,629020,626980,,710,870,,
IN,India,IN21,Odisha,17080,Kandu,1,hin,Hindi,5,Hinduism,p17080.jpg,Y,350,350,,,,,
IN,India,IN21,Odisha,17081,"Kanjar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17081.jpg,Y,1080,1080,,,,,
IN,India,IN21,Odisha,17222,Kansali,1,ory,Odia,5,Hinduism,,Y,4200,4200,,,,,
IN,India,IN21,Odisha,17085,Kaora,1,ben,Bengali,5,Hinduism,p17085.jpg,N,2360,2360,,,,,
IN,India,IN21,Odisha,17087,Kapali,1,ben,Bengali,5,Hinduism,p17087.jpg,Y,1710,1710,,,,,
IN,India,IN21,Odisha,17086,Kapewar,1,tel,Telugu,5,Hinduism,,Y,1710,1710,,,,,
IN,India,IN21,Odisha,21151,"Kapu Reddi",1,tel,Telugu,5,Hinduism,p21151.jpg,Y,159080,159080,,,,,
IN,India,IN21,Odisha,19597,"Kapu unspecified",1,tel,Telugu,5,Hinduism,p19597.jpg,Y,223540,223540,,,,,
IN,India,IN21,Odisha,17093,Karan,1,ory,Odia,5,Hinduism,,N,609670,608570,,,830,,
IN,India,IN21,Odisha,17104,Karenga,1,ben,Bengali,5,Hinduism,,N,4080,4080,,,,,
IN,India,IN21,Odisha,17102,Karmali,1,mai,Maithili,5,Hinduism,p17102.jpg,N,73360,73360,,,,,
IN,India,IN21,Odisha,17105,Karnam,1,ory,Odia,5,Hinduism,p17105.jpg,Y,98390,98390,,,,,
IN,India,IN21,Odisha,12553,Karua,1,ory,Odia,5,Hinduism,,Y,8700,8690,,,,10,
IN,India,IN21,Odisha,17110,"Kasar (Hindu traditions)",1,mar,Marathi,5,Hinduism,p17110.jpg,Y,113160,113160,,,,,
IN,India,IN21,Odisha,21155,"Kasar Otari",1,tel,Telugu,5,Hinduism,,Y,9040,9040,,,,,
IN,India,IN21,Odisha,12558,"Kashmiri (Muslim traditions)",1,kas,Kashmiri,6,Islam,p12558.jpg,Y,20,,20,,,,
IN,India,IN21,Odisha,17112,Katia,1,hin,Hindi,5,Hinduism,,Y,28260,28260,,10,,,
IN,India,IN21,Odisha,17305,Kattunayakan,1,tam,Tamil,5,Hinduism,p17305.jpg,N,20,20,,,,,
IN,India,IN21,Odisha,17122,Kawar,1,hin,Hindi,5,Hinduism,p17122.jpg,N,6270,6230,10,,20,,
IN,India,IN21,Odisha,17124,"Kayastha (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17124.jpg,Y,125650,125650,,,,,
IN,India,IN21,Odisha,21156,"Kayastha Karan",1,ben,Bengali,5,Hinduism,p21156.jpg,Y,64630,64630,,,,,
IN,India,IN21,Odisha,17134,"Kela (Hindu traditions)",1,ory,Odia,5,Hinduism,,Y,28830,28820,,,,,
IN,India,IN21,Odisha,17143,Khadala,1,ory,Odia,5,Hinduism,,N,104720,103820,,,950,,
IN,India,IN21,Odisha,17144,Khadura,1,ory,Odia,5,Hinduism,p17144.jpg,Y,14620,14620,,,,,
IN,India,IN21,Odisha,17157,Khairwar,1,ben,Bengali,5,Hinduism,p17157.jpg,N,28760,28760,,,,,
IN,India,IN21,Odisha,17150,Khandait,1,ory,Odia,5,Hinduism,p17150.jpg,Y,1654270,1654210,,,950,,
IN,India,IN21,Odisha,17151,"Khangar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17151.jpg,Y,9220,9220,,,,,
IN,India,IN21,Odisha,17153,Kharia,2,khr,Kharia,5,Hinduism,p17153.jpg,N,264710,160250,470,150,103270,20,730
IN,India,IN21,Odisha,17158,Kharwar,1,hin,Hindi,5,Hinduism,p17158.jpg,N,2740,2720,10,,10,,
IN,India,IN21,Odisha,17162,"Khati (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17162.jpg,Y,8760,8760,,,,,
IN,India,IN21,Odisha,17301,"Khatik (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17301.jpg,Y,1700,1700,,,,,
IN,India,IN21,Odisha,17161,"Khatri (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17161.jpg,Y,390,390,,,,,
IN,India,IN21,Odisha,18125,"Khatri (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18125.jpg,Y,470,,,,,470,
IN,India,IN21,Odisha,17304,"Khatti Khatti",1,ory,Odia,5,Hinduism,,Y,2020,2020,,,,,
IN,India,IN21,Odisha,17174,Khodara,1,ory,Odia,5,Hinduism,,Y,3620,3620,,,,,
IN,India,IN21,Odisha,17176,Khoira,1,ory,Odia,5,Hinduism,,Y,2680,2680,,,,,
IN,India,IN21,Odisha,17177,Khoja,1,guj,Gujarati,6,Islam,p17177.jpg,Y,40,,40,,,,
IN,India,IN21,Odisha,17178,Khoruda,1,ory,Odia,5,Hinduism,,Y,3710,3710,,,,,
IN,India,IN21,Odisha,17195,Kisan,1,hin,Hindi,5,Hinduism,p17195.jpg,N,393760,359460,500,60,30480,40,2360
IN,India,IN21,Odisha,20018,"Koch (Hindu traditions)",1,kdq,Koch,5,Hinduism,p20018.jpg,N,250,250,,,,,
IN,India,IN21,Odisha,17236,"Koiri (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17236.jpg,Y,810,810,,,,,
IN,India,IN21,Odisha,17239,Kol,1,hin,Hindi,5,Hinduism,p17239.jpg,Y,4830,3270,,,80,,1460
IN,India,IN21,Odisha,17208,"Kolah Lohara",1,ory,Odia,5,Hinduism,,N,11340,10770,30,,360,,150
IN,India,IN21,Odisha,17244,Kolha,1,hoc,Ho,5,Hinduism,p17244.jpg,N,741210,701600,760,100,10560,50,28940
IN,India,IN21,Odisha,17210,"Koli Mahadev",1,mar,Marathi,5,Hinduism,p17210.jpg,Y,7620,7560,10,,40,,
IN,India,IN21,Odisha,17212,"Koli Malhar",1,mar,Marathi,5,Hinduism,p17212.jpg,Y,1480,1480,,,,,
IN,India,IN21,Odisha,17250,"Kollara Odisha",1,ory,Odia,5,Hinduism,,Y,6680,6680,,,,,
IN,India,IN21,Odisha,17251,Kolta,1,ory,Odia,5,Hinduism,p17251.jpg,N,536730,535730,,,950,,
IN,India,IN21,Odisha,17290,Komarao,1,ory,Odia,5,Hinduism,,Y,13240,13240,,,,,
IN,India,IN21,Odisha,12771,Konai,1,ben,Bengali,5,Hinduism,,Y,710,710,,,,,
IN,India,IN21,Odisha,17229,"Konda Dhora",1,tel,Telugu,5,Hinduism,p17229.jpg,N,24630,23080,40,,1490,,40
IN,India,IN21,Odisha,17291,"Konda Reddi",1,tel,Telugu,5,Hinduism,p17291.jpg,N,670,670,,,,,
IN,India,IN21,Odisha,17264,"Koracha, caste",1,kan,Kannada,5,Hinduism,p17264.jpg,Y,110,110,,,,,
IN,India,IN21,Odisha,17263,Kori,1,hin,Hindi,5,Hinduism,p17263.jpg,N,64510,64210,40,,250,,40
IN,India,IN21,Odisha,17269,Korku,1,kfq,Korku,5,Hinduism,p17269.jpg,N,300,300,,,,,
IN,India,IN21,Odisha,17272,Korti,1,ory,Odia,5,Hinduism,,Y,1430,1430,,,,,
IN,India,IN21,Odisha,17273,Korwa,1,tel,Telugu,5,Hinduism,p17273.jpg,N,960,950,,,,10,
IN,India,IN21,Odisha,17275,Koshti,1,mar,Marathi,5,Hinduism,p17275.jpg,Y,37410,37370,,,40,,
IN,India,IN21,Odisha,17279,Kotia,1,ory,Odia,5,Hinduism,p17279.jpg,N,8840,8790,30,,10,,
IN,India,IN21,Odisha,21166,"Koya Eti",1,kff,Koya,5,Hinduism,p21166.jpg,N,42460,42260,50,,180,,30
IN,India,IN21,Odisha,17282,"Koya unspecified",1,tel,Telugu,5,Hinduism,p17282.jpg,N,151510,146330,200,,4700,20,110
IN,India,IN21,Odisha,17310,Kudumban,2,tam,Tamil,5,Hinduism,p17310.jpg,N,60,60,,,,,
IN,India,IN21,Odisha,17311,Kudumi,1,tam,Tamil,5,Hinduism,p17311.jpg,Y,39610,39610,,,,,
IN,India,IN21,Odisha,21170,"Kui Dongria",2,ory,Odia,5,Hinduism,,N,196030,178320,270,30,16740,,940
IN,India,IN21,Odisha,19065,"Kui Khond",2,ory,Odia,5,Hinduism,p19065.jpg,N,1633510,1457510,2450,410,167970,170,5460
IN,India,IN21,Odisha,21171,"Kui Kuvi",2,ory,Odia,5,Hinduism,,N,251990,223310,360,60,27100,,1220
IN,India,IN21,Odisha,21172,"Kui Padavakulam",2,dwk,"Kui, Dawik",5,Hinduism,,N,19530,13130,30,10,6370,,40
IN,India,IN21,Odisha,21173,"Kui Sitha",2,ory,Odia,5,Hinduism,,N,147590,131670,200,30,15280,,550
IN,India,IN21,Odisha,17314,Kuli,1,ory,Odia,5,Hinduism,p17314.jpg,N,16260,16190,10,,30,,
IN,India,IN21,Odisha,17316,"Kumhar (Kusavar) (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17316.jpg,Y,1078930,1078630,,,280,,
IN,India,IN21,Odisha,18126,"Kumhar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18126.jpg,Y,290,,,,,290,
IN,India,IN21,Odisha,21176,"Kumhar Magahia",1,ory,Odia,5,Hinduism,p21176.jpg,Y,93080,93050,,,20,,
IN,India,IN21,Odisha,17325,"Kunbi (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p17325.jpg,Y,134270,134270,,,,,
IN,India,IN21,Odisha,17341,"Kuravan (Hindu traditions)",1,mal,Malayalam,5,Hinduism,p17341.jpg,Y,60,60,,,,,
IN,India,IN21,Odisha,17334,"Kurmi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17334.jpg,Y,73740,73740,,,,,
IN,India,IN21,Odisha,21183,"Kurmi Mahato",1,ben,Bengali,5,Hinduism,p21183.jpg,Y,3320,3320,,,,,
IN,India,IN21,Odisha,17336,Kuruba,1,kan,Kannada,5,Hinduism,p17336.jpg,N,130,130,,,,,
IN,India,IN21,Odisha,17337,Kurunga,1,ory,Odia,5,Hinduism,,Y,5890,5890,,,,,
IN,India,IN21,Odisha,17343,Kusiari,1,ben,Bengali,5,Hinduism,,Y,50,50,,,,,
IN,India,IN21,Odisha,17342,Kusta,1,ory,Odia,5,Hinduism,,Y,3440,3440,,,,,
IN,India,IN21,Odisha,17352,"Labana (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17352.jpg,Y,1120,1120,,,,,
IN,India,IN21,Odisha,17353,"Laheri (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17353.jpg,Y,3420,3420,,,,10,
IN,India,IN21,Odisha,17445,Lakhera,1,hin,Hindi,5,Hinduism,p17445.jpg,Y,460,460,,,,,
IN,India,IN21,Odisha,17372,Lingayat,1,kan,Kannada,4,"Ethnic Religions",p17372.jpg,Y,330,,,,,,330
IN,India,IN21,Odisha,21583,"Lodha (Hindu traditions, tribal)",2,ben,Bengali,5,Hinduism,p21583.jpg,N,11590,11520,10,,50,,
IN,India,IN21,Odisha,17380,Lohana,1,guj,Gujarati,5,Hinduism,p17380.jpg,Y,20,20,,,,,
IN,India,IN21,Odisha,17379,"Lohar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17379.jpg,Y,893820,893520,,,360,,
IN,India,IN21,Odisha,17381,Lohra,1,sck,Sadri,5,Hinduism,,N,11410,11410,,,,,
IN,India,IN21,Odisha,17391,"Lunia (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17391.jpg,Y,2230,2230,,,,,
IN,India,IN21,Odisha,19483,"Madari (Muslim traditions)",1,urd,Urdu,6,Islam,p19483.jpg,Y,470,,470,,,,
IN,India,IN21,Odisha,16625,"Madiga (Christian traditions)",3,tel,Telugu,1,Christianity,p16625.jpg,N,1900,,,,1900,,
IN,India,IN21,Odisha,17397,"Madiga (Hindu traditions)",1,tel,Telugu,5,Hinduism,p17397.jpg,N,3010,2970,,40,,,
IN,India,IN21,Odisha,17400,Maghaiya,1,hin,Hindi,5,Hinduism,,Y,250,250,,,,,
IN,India,IN21,Odisha,17408,Mahanta,1,ben,Bengali,5,Hinduism,p17408.jpg,Y,43340,43340,,,,,
IN,India,IN21,Odisha,17405,"Mahar (Buddhist traditions)",1,mar,Marathi,2,Buddhism,p17405.jpg,N,25350,25000,,260,70,,
IN,India,IN21,Odisha,16626,"Mahar (Christian traditions)",3,mar,Marathi,1,Christianity,p16626.jpg,N,1510,,,,1510,,
IN,India,IN21,Odisha,17401,Mahara,1,ory,Odia,5,Hinduism,,Y,1770,1770,,,,,
IN,India,IN21,Odisha,17411,Mahishya,1,ben,Bengali,5,Hinduism,p17411.jpg,N,2612950,2601050,,70,11780,,
IN,India,IN21,Odisha,13218,Mahli,1,mar,Marathi,5,Hinduism,p13218.jpg,N,22140,18520,30,,410,,3150
IN,India,IN21,Odisha,17599,"Mahratta Kunbi",1,guj,Gujarati,5,Hinduism,p17599.jpg,Y,1990,1990,,,,,
IN,India,IN21,Odisha,17554,"Mahratta unspecified",1,mar,Marathi,5,Hinduism,p17554.jpg,Y,2540,2540,,,,,
IN,India,IN21,Odisha,18131,"Mahtam (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18131.jpg,N,570,,,,,570,
IN,India,IN21,Odisha,17406,Mahuria,1,ory,Odia,5,Hinduism,,Y,6960,6940,,,,20,
IN,India,IN21,Odisha,17410,Mahyavanshi,1,guj,Gujarati,5,Hinduism,p17410.jpg,N,1600,1600,,,,,
IN,India,IN21,Odisha,13231,Majhi,1,hin,Hindi,5,Hinduism,p13231.jpg,N,1020,1020,,,,,
IN,India,IN21,Odisha,17417,Majhwar,1,hin,Hindi,5,Hinduism,p17417.jpg,N,17930,17930,,,,,
IN,India,IN21,Odisha,17418,Majjula,1,tel,Telugu,5,Hinduism,,Y,17720,17720,,,,,
IN,India,IN21,Odisha,17424,"Mal (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17424.jpg,Y,9390,9390,,,,,
IN,India,IN21,Odisha,16627,"Mala (Christian traditions)",3,tel,Telugu,1,Christianity,p16627.jpg,N,870,,,,870,,
IN,India,IN21,Odisha,17425,"Mala (Hindu traditions)",1,tel,Telugu,5,Hinduism,p17425.jpg,N,1670,1670,,,,,
IN,India,IN21,Odisha,17605,"Mala Dasu",1,tel,Telugu,5,Hinduism,p17605.jpg,Y,10,10,,,,,
