ROG3,Country,ROG4,Adm1Name,PeopleID3,PeopName,JPScale,ROL3,Language,RLG3,PrimaryReligion,PhotoAddress,Frontier,Population,Hindu,Muslim,Buddhist,Christian,Sikh,Other
IN,India,IN34,Bihar,18095,Sahisia,1,urd,Urdu,6,Islam,,Y,9860,,9860,,,,
IN,India,IN34,Bihar,17673,"Saini (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,13300,,13300,,,,
IN,India,IN34,Bihar,18163,"Saini (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18163.jpg,Y,270,,,,,270,
IN,India,IN34,Bihar,18160,"Sangtarash (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,5150,5150,,,,,
IN,India,IN34,Bihar,18018,Sankara,1,ben,Bengali,5,Hinduism,,Y,11740,11740,,,,,
IN,India,IN34,Bihar,14743,"Santal (Sawntal)",2,sat,Santhali,5,Hinduism,p14743.jpg,N,481670,435970,1320,100,26890,50,17240
IN,India,IN34,Bihar,18023,"Saora unspecified",2,ory,Odia,5,Hinduism,p18023.jpg,N,80,80,,,,,
IN,India,IN34,Bihar,18029,"Sardar (Muslim traditions)",1,ben,Bengali,6,Islam,,Y,2820,,2820,,,,
IN,India,IN34,Bihar,18167,"Sarera (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18167.jpg,Y,240,,,,,240,
IN,India,IN34,Bihar,18044,"Sauria Paharia",2,mkb,"Mal Paharia",5,Hinduism,,N,2270,2220,10,,30,,
IN,India,IN34,Bihar,18045,Sayyid,1,urd,Urdu,6,Islam,p18045.jpg,Y,644760,,644760,,,,
IN,India,IN34,Bihar,21813,"Sayyid Husaini",1,urd,Urdu,6,Islam,,Y,20490,,20490,,,,
IN,India,IN34,Bihar,18080,Shabar,2,ory,Odia,5,Hinduism,,N,10,10,,,,,
IN,India,IN34,Bihar,21814,"Shaikh Faruqi",1,urd,Urdu,6,Islam,p21814.jpg,Y,128830,,128830,,,,
IN,India,IN34,Bihar,22431,"Shaikh Nashya",1,ben,Bengali,6,Islam,,Y,80,,80,,,,
IN,India,IN34,Bihar,21236,"Shaikh Qureshi",1,urd,Urdu,6,Islam,p21236.jpg,Y,1379750,,1379750,,,,
IN,India,IN34,Bihar,21815,"Shaikh Siddiqi",1,ben,Bengali,6,Islam,p21815.jpg,Y,646180,,646180,,,,
IN,India,IN34,Bihar,18084,"Shaikh unspecified",1,urd,Urdu,6,Islam,p18084.jpg,Y,11546200,,11546200,,,,
IN,India,IN34,Bihar,21816,"Shaikh Usmani",1,urd,Urdu,6,Islam,p21816.jpg,Y,79210,,79210,,,,
IN,India,IN34,Bihar,17476,"Shershabdia (Muslim traditions)",1,urd,Urdu,6,Islam,p17476.jpg,Y,5830,,5830,,,,
IN,India,IN34,Bihar,18795,"Siddi (Muslim traditions)",1,guj,Gujarati,6,Islam,p18795.jpg,Y,40,,40,,,,
IN,India,IN34,Bihar,18101,"Sikligar (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,490,490,,,,,
IN,India,IN34,Bihar,18102,"Sikligar (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,4330,,4330,,,,
IN,India,IN34,Bihar,18150,"Sonar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18150.jpg,Y,745220,745020,,,,,320
IN,India,IN34,Bihar,18169,"Sonar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18169.jpg,Y,200,,,,,200,
IN,India,IN34,Bihar,21238,"Sonar Ajudhyabansi",1,hin,Hindi,5,Hinduism,,Y,11740,11740,,,,,
IN,India,IN34,Bihar,21241,"Sonar Barhaiya",1,hin,Hindi,5,Hinduism,,Y,38780,38780,,,,,
IN,India,IN34,Bihar,21244,"Sonar Chhatri",1,hin,Hindi,5,Hinduism,,Y,12250,12250,,,,,
IN,India,IN34,Bihar,21247,"Sonar Deswali",1,hin,Hindi,5,Hinduism,,Y,2860,2860,,,,,
IN,India,IN34,Bihar,21248,"Sonar Jathera",1,hin,Hindi,5,Hinduism,,Y,38740,38740,,,,,
IN,India,IN34,Bihar,21250,"Sonar Kammakala",1,hin,Hindi,5,Hinduism,,Y,38520,38520,,,,,
IN,India,IN34,Bihar,21251,"Sonar Khatri",1,hin,Hindi,5,Hinduism,,Y,2980,2980,,,,,
IN,India,IN34,Bihar,21252,"Sonar Magahiya",1,hin,Hindi,5,Hinduism,,Y,39010,39010,,,,,
IN,India,IN34,Bihar,21253,"Sonar Mair",1,hin,Hindi,5,Hinduism,,Y,7650,7650,,,,,
IN,India,IN34,Bihar,21254,"Sonar Rastaogi",1,hin,Hindi,5,Hinduism,,Y,5690,5690,,,,,
IN,India,IN34,Bihar,18190,"Sunri (Hindu traditions)",1,ben,Bengali,5,Hinduism,p18190.jpg,N,2630,2630,,,,,
IN,India,IN34,Bihar,21257,"Sunri Sadhubanik",1,ben,Bengali,5,Hinduism,p21257.jpg,N,390,390,,,,,
IN,India,IN34,Bihar,18194,"Sutradhar (Hindu traditions)",1,ben,Bengali,5,Hinduism,p18194.jpg,Y,1190,1190,,,,,
IN,India,IN34,Bihar,18199,"Syrian Christian",3,mal,Malayalam,1,Christianity,p18199.jpg,N,520,,,,520,,
IN,India,IN34,Bihar,18212,Tamang,2,npi,Nepali,2,Buddhism,p18212.jpg,N,10,10,,,,,
IN,India,IN34,Bihar,18210,"Tamboli (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18210.jpg,Y,329330,329330,,,,,
IN,India,IN34,Bihar,17688,"Tamboli (Muslim traditions)",1,urd,Urdu,6,Islam,p17688.jpg,Y,128350,,128350,,,,
IN,India,IN34,Bihar,15234,"Tamil (Muslim traditions)",1,tam,Tamil,6,Islam,p15234.jpg,Y,50,,50,,,,
IN,India,IN34,Bihar,18217,"Tanti (Hindu traditions)",1,ben,Bengali,5,Hinduism,p18217.jpg,Y,2271640,2271640,,,,,
IN,India,IN34,Bihar,18177,"Tarkhan (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18177.jpg,Y,780,,,,,780,
IN,India,IN34,Bihar,18229,"Teli (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18229.jpg,Y,3442400,3442400,,,,,
IN,India,IN34,Bihar,21259,"Teli Gangauta (Hindu traditions)",1,hin,Hindi,5,Hinduism,p21259.jpg,Y,468080,468080,,,,,
IN,India,IN34,Bihar,21262,"Teli Sribastab",1,hin,Hindi,5,Hinduism,,Y,28280,28280,,,,,
IN,India,IN34,Bihar,17980,Thakuria,1,bho,Bhojpuri,6,Islam,,Y,12280,,12280,,,,
IN,India,IN34,Bihar,15464,Tharu,1,bho,Bhojpuri,5,Hinduism,p15464.jpg,N,190060,189050,440,10,50,10,120
IN,India,IN34,Bihar,18241,"Thathera (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18241.jpg,Y,111190,111190,,,,,
IN,India,IN34,Bihar,15468,Tibetan,1,bod,"Tibetan, Central",2,Buddhism,p15468.jpg,N,310,,,310,,,
IN,India,IN34,Bihar,18254,Tili,1,ben,Bengali,5,Hinduism,p18254.jpg,Y,144740,144740,,,,,
IN,India,IN34,Bihar,18252,Tiyar,1,ben,Bengali,5,Hinduism,p18252.jpg,N,217650,217650,,,,,
IN,India,IN34,Bihar,18272,Turaiha,1,bho,Bhojpuri,5,Hinduism,p18272.jpg,Y,360640,360640,,,,,
IN,India,IN34,Bihar,18273,"Turi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18273.jpg,N,36290,36170,,,120,,
IN,India,IN34,Bihar,22346,"Valmiki (Buddhist traditions)",1,hin,Hindi,2,Buddhism,,Y,410,,,410,,,
IN,India,IN34,Bihar,22347,"Valmiki (Christian traditions)",3,hin,Hindi,1,Christianity,,N,9130,,,,9130,,
IN,India,IN34,Bihar,22348,"Valmiki (Hindu traditions)",1,hin,Hindi,5,Hinduism,p22348.jpg,Y,242580,242580,,,,,
IN,India,IN34,Bihar,22349,"Valmiki (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,23870,,23870,,,,
IN,India,IN34,Bihar,21315,"Valmiki Lal Begi (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,1650,1650,,,,,
IN,India,IN34,Bihar,21471,"Valmiki Mehtar",1,hin,Hindi,5,Hinduism,p21471.jpg,Y,11280,11280,,,,,
IN,India,IN34,Bihar,18323,Vanniyan,1,tam,Tamil,5,Hinduism,p18323.jpg,N,210,210,,,,,
IN,India,IN34,Bihar,18314,"Viswakarma unspecified",1,tel,Telugu,5,Hinduism,p18314.jpg,N,30,30,,,,,
IN,India,IN34,Bihar,16187,"Yadav (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16187.jpg,Y,12907000,12907000,,,300,,
IN,India,IN34,Bihar,16188,"Yadav (Muslim traditions)",1,urd,Urdu,6,Islam,p16188.jpg,Y,1070,,1070,,,,
IN,India,IN34,Bihar,21294,"Yadav Dhindhor",1,hin,Hindi,5,Hinduism,p21294.jpg,Y,330650,330650,,,,,
IN,India,IN34,Bihar,21295,"Yadav Gaoli",1,hin,Hindi,5,Hinduism,p21295.jpg,Y,5024600,5024600,,,,,
IN,India,IN34,Bihar,21825,"Yadav Kaonra",1,hin,Hindi,5,Hinduism,p21825.jpg,Y,159670,159670,,,,,
IN,India,IN34,Bihar,21300,"Yadav Rawat",1,hin,Hindi,5,Hinduism,p21300.jpg,Y,330320,330320,,,,,
IN,India,IN34,Bihar,21301,"Yadav Sadgope",1,ben,Bengali,5,Hinduism,p21301.jpg,Y,19580,19580,,,,,
IN,India,IN37,Chhattisgarh,16162,"Adi Andhra",1,tel,Telugu,5,Hinduism,p16162.jpg,N,100,100,,,,,
IN,India,IN37,Chhattisgarh,16164,"Adi Dravida",1,tam,Tamil,5,Hinduism,p16164.jpg,Y,540,540,,,,,
IN,India,IN37,Chhattisgarh,21600,"Adi Dravida Christian",3,tam,Tamil,1,Christianity,,N,40,,,,40,,
IN,India,IN37,Chhattisgarh,16166,"Adi Karnataka",1,kan,Kannada,5,Hinduism,p16166.jpg,N,20,20,,,,,
IN,India,IN37,Chhattisgarh,21312,"Agamudaiyan Nattaman",1,tam,Tamil,5,Hinduism,,N,230,230,,,,,
IN,India,IN37,Chhattisgarh,16172,"Agamudaiyan unspecified",1,tam,Tamil,5,Hinduism,p16172.jpg,N,210,210,,,,,
IN,India,IN37,Chhattisgarh,16174,"Agariya (Hindu traditions)",1,agi,Agariya,5,Hinduism,p16174.jpg,N,80200,78350,100,,500,,1240
IN,India,IN37,Chhattisgarh,16180,Agri,1,mar,Marathi,5,Hinduism,p16180.jpg,Y,890,890,,,,,
IN,India,IN37,Chhattisgarh,16182,Aguri,1,ben,Bengali,5,Hinduism,p16182.jpg,N,1530,1530,,,,,
IN,India,IN37,Chhattisgarh,19477,Ahmadi,1,urd,Urdu,6,Islam,p19477.jpg,Y,480,,480,,,,
IN,India,IN37,Chhattisgarh,16201,Alia,1,ory,Odia,5,Hinduism,,Y,1880,1880,,,,,
IN,India,IN37,Chhattisgarh,16206,Amat,1,hin,Hindi,5,Hinduism,p16206.jpg,Y,960,960,,,,,
IN,India,IN37,Chhattisgarh,16215,Andh,1,mar,Marathi,5,Hinduism,p16215.jpg,Y,110,100,,,10,,
IN,India,IN37,Chhattisgarh,16219,Angami,3,njm,"Naga, Angami",1,Christianity,p16219.jpg,N,30,,,,30,,
IN,India,IN37,Chhattisgarh,10327,Anglo,3,eng,English,1,Christianity,,N,580,,,,580,,
IN,India,IN37,Chhattisgarh,16221,Ansari,1,urd,Urdu,6,Islam,p16221.jpg,Y,5920,,5920,,,,
IN,India,IN37,Chhattisgarh,16223,Ao,3,njo,"Naga, Ao",1,Christianity,p16223.jpg,N,10,,,,10,,
IN,India,IN37,Chhattisgarh,16239,"Arora (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16239.jpg,Y,1330,1330,,,,,
IN,India,IN37,Chhattisgarh,16241,"Arora (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p16241.jpg,Y,1570,,,,,1570,
IN,India,IN37,Chhattisgarh,16257,Asur,2,asr,Asuri,5,Hinduism,,N,1690,1690,,,,,
IN,India,IN37,Chhattisgarh,16262,Audhelia,1,hne,Chhattisgarhi,5,Hinduism,p16262.jpg,Y,7490,7480,,,,10,
IN,India,IN37,Chhattisgarh,16275,Badaik,1,ben,Bengali,5,Hinduism,,Y,1170,1170,,,,,
IN,India,IN37,Chhattisgarh,16332,"Badhai (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16332.jpg,Y,10970,10970,,,,,
IN,India,IN37,Chhattisgarh,18327,Bagdi,1,hin,Hindi,5,Hinduism,p18327.jpg,Y,340,340,,,,,
IN,India,IN37,Chhattisgarh,16288,"Bahelia (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16288.jpg,Y,10380,10380,,,,,
IN,India,IN37,Chhattisgarh,20279,"Bahna (Hindu traditions)",1,hin,Hindi,5,Hinduism,p20279.jpg,Y,50,50,,10,,,
IN,India,IN37,Chhattisgarh,16295,"Baidya (Hindu traditions)",1,ben,Bengali,5,Hinduism,p16295.jpg,N,570,570,,,,,
IN,India,IN37,Chhattisgarh,16296,Baiga,1,hin,Hindi,5,Hinduism,p16296.jpg,N,106860,102680,20,,220,,3880
IN,India,IN37,Chhattisgarh,16297,"Bairagi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p16297.jpg,Y,154790,154780,,,10,,
IN,India,IN37,Chhattisgarh,16309,"Balai (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16309.jpg,N,270,270,,,,,
IN,India,IN37,Chhattisgarh,16312,"Balija (Hindu traditions)",1,kan,Kannada,5,Hinduism,p16312.jpg,Y,24010,23980,,,,,30
IN,India,IN37,Chhattisgarh,21089,"Balija Bogam",1,tel,Telugu,5,Hinduism,,Y,1620,1620,,,,,
IN,India,IN37,Chhattisgarh,21090,"Balija Bolla",1,tel,Telugu,5,Hinduism,,Y,1510,1510,,,,,
IN,India,IN37,Chhattisgarh,16357,Banchada,1,hin,Hindi,5,Hinduism,,Y,30,10,,,,20,
IN,India,IN37,Chhattisgarh,19688,"Bania Agarwal",1,hin,Hindi,5,Hinduism,p19688.jpg,Y,46320,35500,,,,,10850
IN,India,IN37,Chhattisgarh,19689,"Bania Agrahari",1,hin,Hindi,5,Hinduism,p19689.jpg,Y,3300,3300,,,,,
IN,India,IN37,Chhattisgarh,19696,"Bania Dhusar",1,hin,Hindi,5,Hinduism,,Y,530,530,,,,,
IN,India,IN37,Chhattisgarh,19697,"Bania Gahoi",1,hin,Hindi,5,Hinduism,p19697.jpg,Y,3390,3240,,,,,140
IN,India,IN37,Chhattisgarh,20342,"Bania Golapurab",1,hin,Hindi,5,Hinduism,,Y,50,50,,,,,
IN,India,IN37,Chhattisgarh,19699,"Bania Gujar",1,guj,Gujarati,5,Hinduism,,Y,2390,2390,,,,,
IN,India,IN37,Chhattisgarh,19700,"Bania Jaiswal",1,hin,Hindi,8,"Other / Small",p19700.jpg,Y,360,40,,,,,320
IN,India,IN37,Chhattisgarh,19702,"Bania Kasarwani",1,hin,Hindi,5,Hinduism,p19702.jpg,Y,27270,27270,,,,,
IN,India,IN37,Chhattisgarh,19703,"Bania Kasaundhan",1,hin,Hindi,5,Hinduism,p19703.jpg,Y,4350,4350,,,,,
IN,India,IN37,Chhattisgarh,19707,"Bania Komti",1,tel,Telugu,5,Hinduism,p19707.jpg,Y,2010,1910,,,,,100
IN,India,IN37,Chhattisgarh,19708,"Bania Lad",1,guj,Gujarati,5,Hinduism,p19708.jpg,Y,180,180,,,,,
IN,India,IN37,Chhattisgarh,19711,"Bania Mahajan",1,hin,Hindi,5,Hinduism,,Y,860,860,,,,,
IN,India,IN37,Chhattisgarh,19712,"Bania Mahesri",1,hin,Hindi,5,Hinduism,p19712.jpg,Y,7120,7120,,,,,
IN,India,IN37,Chhattisgarh,19713,"Bania Mahur",1,hin,Hindi,5,Hinduism,p19713.jpg,Y,14820,14820,,,,,
IN,India,IN37,Chhattisgarh,19717,"Bania Nima",1,hin,Hindi,8,"Other / Small",p19717.jpg,Y,210,20,,,,,180
IN,India,IN37,Chhattisgarh,19718,"Bania Oswal",1,hin,Hindi,8,"Other / Small",p19718.jpg,Y,7000,2360,,,,,4650
IN,India,IN37,Chhattisgarh,19719,"Bania Porwal",1,hin,Hindi,5,Hinduism,p19719.jpg,Y,4360,1690,,,,,2660
IN,India,IN37,Chhattisgarh,20344,"Bania Saitwal",1,hin,Hindi,8,"Other / Small",,Y,90,90,,,,,
IN,India,IN37,Chhattisgarh,19723,"Bania Srimali",1,guj,Gujarati,5,Hinduism,p19723.jpg,Y,450,80,,,,,380
IN,India,IN37,Chhattisgarh,19726,"Bania Ummad",1,hin,Hindi,5,Hinduism,,Y,2780,800,,,,,1990
IN,India,IN37,Chhattisgarh,16318,"Bania unspecified",1,hin,Hindi,5,Hinduism,p16318.jpg,Y,284940,233470,,,,,51450
IN,India,IN37,Chhattisgarh,16315,"Banjara (Hindu traditions)",1,lmn,Lambadi,5,Hinduism,p16315.jpg,N,85690,85260,,,400,,
IN,India,IN37,Chhattisgarh,21098,"Banjara Rathod (Hindu traditions)",1,lmn,Lambadi,5,Hinduism,p21098.jpg,N,4500,4500,,,,,
IN,India,IN37,Chhattisgarh,19066,Banka,1,ory,Odia,5,Hinduism,,Y,60,60,,,,,
IN,India,IN37,Chhattisgarh,18770,Barahar,1,hin,Hindi,5,Hinduism,,Y,6680,6660,,10,,10,
IN,India,IN37,Chhattisgarh,16331,Bargunda,1,hin,Hindi,5,Hinduism,p16331.jpg,Y,20,20,,,,,
IN,India,IN37,Chhattisgarh,16334,"Bari (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16334.jpg,Y,710,710,,,,,
IN,India,IN37,Chhattisgarh,16523,"Baria (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p16523.jpg,Y,280,280,,,,,
IN,India,IN37,Chhattisgarh,16340,Basor,1,hin,Hindi,5,Hinduism,p16340.jpg,Y,13500,13490,,10,,,
IN,India,IN37,Chhattisgarh,21100,"Basor Kandra",1,mar,Marathi,5,Hinduism,,N,2610,2610,,,,,
IN,India,IN37,Chhattisgarh,10736,Bauri,1,ben,Bengali,5,Hinduism,p10736.jpg,N,2980,2980,,,,,
IN,India,IN37,Chhattisgarh,16358,Bawa,1,guj,Gujarati,5,Hinduism,,Y,30,30,,,,,
IN,India,IN37,Chhattisgarh,16348,"Bawaria (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p16348.jpg,Y,160,,,,,160,
IN,India,IN37,Chhattisgarh,16351,"Bazigar (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,p16351.jpg,Y,180,180,,,,,
IN,India,IN37,Chhattisgarh,16365,"Bedar (Hindu traditions)",1,kan,Kannada,5,Hinduism,p16365.jpg,Y,80,80,,,,,
IN,India,IN37,Chhattisgarh,16367,"Bedia (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16367.jpg,Y,160,160,,,,,
IN,India,IN37,Chhattisgarh,16375,"Beldar (Hindu traditions)",1,kan,Kannada,5,Hinduism,p16375.jpg,Y,7680,7680,,,,,
IN,India,IN37,Chhattisgarh,21532,"Beldar Laria (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,2900,2900,,,,,
IN,India,IN37,Chhattisgarh,21114,"Beldar Sunkar",1,kan,Kannada,5,Hinduism,,Y,1240,1240,,,,,
IN,India,IN37,Chhattisgarh,13761,"Bengali Muslim Moghal",1,urd,Urdu,6,Islam,p13761.jpg,Y,12630,,12630,,,,
IN,India,IN37,Chhattisgarh,16401,Bhaina,1,hne,Chhattisgarhi,5,Hinduism,p16401.jpg,N,71670,71340,30,,110,20,40
IN,India,IN37,Chhattisgarh,16404,Bhandari,1,ory,Odia,5,Hinduism,p16404.jpg,Y,9440,9440,,,,,
IN,India,IN37,Chhattisgarh,21316,"Bhangi Lal Begi (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,380,,380,,,,
IN,India,IN37,Chhattisgarh,16525,Bhansala,1,mar,Marathi,5,Hinduism,,Y,120,120,,,,,
IN,India,IN37,Chhattisgarh,16485,Bhanumati,1,hin,Hindi,5,Hinduism,,Y,50,,,,,40,
IN,India,IN37,Chhattisgarh,16405,Bhar,1,bho,Bhojpuri,5,Hinduism,p16405.jpg,Y,230,230,,,,,
IN,India,IN37,Chhattisgarh,16412,"Bharbhunja (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16412.jpg,Y,15400,15400,,,,,
IN,India,IN37,Chhattisgarh,16439,Bharewa,1,hin,Hindi,5,Hinduism,,Y,690,690,,,,,
IN,India,IN37,Chhattisgarh,16352,"Bharia Bhumia",1,hin,Hindi,5,Hinduism,p16352.jpg,Y,137120,134910,90,,120,,1890
IN,India,IN37,Chhattisgarh,16406,"Bhat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16406.jpg,Y,30000,30000,,,,,
IN,India,IN37,Chhattisgarh,16445,Bhattra,1,bgw,Bhatri,5,Hinduism,p16445.jpg,N,243510,233720,30,40,5760,110,3970
IN,India,IN37,Chhattisgarh,16484,"Bhil Mina",1,wbr,Wagdi,5,Hinduism,p16484.jpg,N,80,80,,,,,
IN,India,IN37,Chhattisgarh,16414,"Bhil unspecified",1,guj,Gujarati,5,Hinduism,p16414.jpg,N,650,610,,,,,
IN,India,IN37,Chhattisgarh,16418,Bhisti,1,urd,Urdu,6,Islam,p16418.jpg,Y,240,,240,,,,
IN,India,IN37,Chhattisgarh,16429,"Bhoi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16429.jpg,Y,863450,863450,,,40,,
IN,India,IN37,Chhattisgarh,21117,"Bhoi Ghogra",1,hin,Hindi,5,Hinduism,,Y,21050,21050,,,,,
IN,India,IN37,Chhattisgarh,21118,"Bhoi Kharbind",1,hin,Hindi,5,Hinduism,p21118.jpg,Y,13590,13590,,,,,
IN,India,IN37,Chhattisgarh,21119,"Bhoi Kharot",1,hin,Hindi,5,Hinduism,,Y,31270,31270,,,,,
IN,India,IN37,Chhattisgarh,21684,"Bhoi Mallah Mewat",1,hin,Hindi,5,Hinduism,p21684.jpg,Y,105780,105780,,,,,
IN,India,IN37,Chhattisgarh,21121,"Bhoi Nikhad",1,hin,Hindi,5,Hinduism,,Y,10320,10320,,,,,
IN,India,IN37,Chhattisgarh,16435,Bhottada,1,kxv,Kuvi,5,Hinduism,,N,280,280,,,,,
IN,India,IN37,Chhattisgarh,16436,Bhoyar,1,hin,Hindi,5,Hinduism,p16436.jpg,Y,22700,22700,,,,,
IN,India,IN37,Chhattisgarh,16424,Bhuinhar,1,hin,Hindi,5,Hinduism,p16424.jpg,Y,191400,191400,,,,,
IN,India,IN37,Chhattisgarh,16452,"Bhuiya unspecified",1,hin,Hindi,5,Hinduism,p16452.jpg,N,14240,14240,,,,,
IN,India,IN37,Chhattisgarh,16419,Bhulia,1,ory,Odia,5,Hinduism,p16419.jpg,Y,41090,41090,,,,,
IN,India,IN37,Chhattisgarh,16447,Bhumij,1,ben,Bengali,5,Hinduism,p16447.jpg,N,60,60,,,,,
IN,India,IN37,Chhattisgarh,16425,Bhunjia,1,bhu,Bhunjia,5,Hinduism,p16425.jpg,Y,12600,12590,,,,,
IN,India,IN37,Chhattisgarh,16454,"Biar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16454.jpg,Y,6680,6640,20,,,,10
IN,India,IN37,Chhattisgarh,16455,Bidur,1,mar,Marathi,5,Hinduism,,Y,47460,47460,,,,,
IN,India,IN37,Chhattisgarh,16457,Bind,1,bho,Bhojpuri,5,Hinduism,p16457.jpg,Y,140,140,,,,,
IN,India,IN37,Chhattisgarh,16489,Binjhia,1,hin,Hindi,5,Hinduism,p16489.jpg,N,142920,141790,200,50,460,10,440
IN,India,IN37,Chhattisgarh,16461,Birhor,2,biy,Birhor,5,Hinduism,,N,3290,3290,,,,,
IN,India,IN37,Chhattisgarh,16494,Bohra,1,guj,Gujarati,6,Islam,p16494.jpg,Y,5920,,5920,,,,
IN,India,IN37,Chhattisgarh,16496,Boipari,1,ory,Odia,5,Hinduism,,Y,890,890,,,,,
IN,India,IN37,Chhattisgarh,16518,Boya,1,tel,Telugu,5,Hinduism,p16518.jpg,Y,1590,1590,,,,,
IN,India,IN37,Chhattisgarh,18058,"Brahmin (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18058.jpg,Y,110,,,,,110,
IN,India,IN37,Chhattisgarh,19931,"Brahmin Bengali",1,ben,Bengali,5,Hinduism,,Y,8050,8050,,,,,
IN,India,IN37,Chhattisgarh,20211,"Brahmin Bhagor",1,hin,Hindi,5,Hinduism,,Y,240,240,,,,,
IN,India,IN37,Chhattisgarh,19935,"Brahmin Chitpavan",1,mar,Marathi,5,Hinduism,p19935.jpg,Y,1370,1370,,,,,
IN,India,IN37,Chhattisgarh,19939,"Brahmin Deshastha",1,mar,Marathi,5,Hinduism,p19939.jpg,Y,3260,3260,,,,,
IN,India,IN37,Chhattisgarh,19943,"Brahmin Gaur",1,hin,Hindi,5,Hinduism,p19943.jpg,Y,30090,30060,,,,,30
IN,India,IN37,Chhattisgarh,19944,"Brahmin Gujar Gaur",1,hin,Hindi,5,Hinduism,p19944.jpg,Y,1480,1480,,,,,
IN,India,IN37,Chhattisgarh,19948,"Brahmin Jijhotia",1,hin,Hindi,5,Hinduism,p19948.jpg,Y,2460,2460,,,,,
IN,India,IN37,Chhattisgarh,19949,"Brahmin Joshi",1,hin,Hindi,5,Hinduism,p19949.jpg,Y,3490,3490,,,,,
IN,India,IN37,Chhattisgarh,19951,"Brahmin Kanaujia",1,hin,Hindi,5,Hinduism,p19951.jpg,Y,46140,46070,,,,,70
IN,India,IN37,Chhattisgarh,19952,"Brahmin Kannada",1,kan,Kannada,5,Hinduism,p19952.jpg,Y,30,30,,,,,
IN,India,IN37,Chhattisgarh,19957,"Brahmin Khedawal",1,guj,Gujarati,5,Hinduism,,Y,180,180,,,,,
IN,India,IN37,Chhattisgarh,19959,"Brahmin Mahratta",1,mar,Marathi,5,Hinduism,,Y,2870,2870,,,,,
IN,India,IN37,Chhattisgarh,19960,"Brahmin Maithili",1,hin,Hindi,5,Hinduism,p19960.jpg,Y,350,350,,,,,
IN,India,IN37,Chhattisgarh,19964,"Brahmin Mewada",1,guj,Gujarati,5,Hinduism,,Y,430,430,,,,,
IN,India,IN37,Chhattisgarh,19967,"Brahmin Ojha",1,hin,Hindi,5,Hinduism,p19967.jpg,Y,4360,4360,,,,,
IN,India,IN37,Chhattisgarh,19968,"Brahmin Palliwal",1,hin,Hindi,5,Hinduism,,Y,210,210,,,,,
IN,India,IN37,Chhattisgarh,19975,"Brahmin Sanadhya",1,hin,Hindi,5,Hinduism,p19975.jpg,Y,31040,31000,,,,,50
IN,India,IN37,Chhattisgarh,19977,"Brahmin Saraswat",1,hin,Hindi,5,Hinduism,p19977.jpg,Y,2750,2750,,,,,
IN,India,IN37,Chhattisgarh,19978,"Brahmin Sawaria",1,hin,Hindi,5,Hinduism,p19978.jpg,Y,54170,54170,,,,,
IN,India,IN37,Chhattisgarh,19982,"Brahmin Tamil",1,tam,Tamil,5,Hinduism,p19982.jpg,Y,150,150,,,,,
IN,India,IN37,Chhattisgarh,19983,"Brahmin Telugu",1,tel,Telugu,5,Hinduism,p19983.jpg,Y,1730,1730,,,,,
IN,India,IN37,Chhattisgarh,16521,"Brahmin unspecified",1,hin,Hindi,5,Hinduism,p16521.jpg,Y,513110,507460,,,,,5550
IN,India,IN37,Chhattisgarh,16366,"Budega Jangam",1,tel,Telugu,5,Hinduism,p16366.jpg,Y,170,170,,,,,
